image_id,coco_image_id,source,path,width,height,bbox_count,boxes
2f34ee87-7bf4-44ba-83fe-bd4a03f3ffc8,261,arvalis_3,data/raw/gwhd2020\arvalis_3\2f34ee87-7bf4-44ba-83fe-bd4a03f3ffc8.png,1024,1024,68,"[[865, 686, 112, 61], [189, 686, 95, 69], [931, 120, 90, 56], [432, 414, 182, 82], [368, 872, 103, 62], [629, 742, 62, 69], [785, 832, 177, 115], [0, 675, 46, 72], [850, 350, 75, 59], [373, 921, 156, 67], [0, 172, 47, 94], [814, 678, 69, 66], [145, 412, 157, 89], [102, 555, 107, 115], [814, 2, 79, 77], [332, 209, 118, 70], [335, 353, 92, 97], [448, 847, 58, 41], [168, 2, 59, 138], [337, 637, 187, 90], [640, 698, 120, 67], [791, 816, 166, 80], [850, 908, 126, 56], [0, 919, 115, 61], [97, 281, 56, 126], [924, 304, 97, 69], [729, 693, 82, 87], [929, 256, 89, 66], [744, 762, 72, 95], [683, 844, 92, 85], [0, 314, 61, 93], [450, 263, 118, 85], [709, 471, 61, 120], [629, 56, 77, 87], [16, 637, 44, 157], [872, 2, 67, 82], [799, 770, 61, 56], [660, 547, 95, 69], [501, 161, 105, 89], [223, 794, 50, 45], [901, 171, 102, 92], [796, 437, 146, 100], [35, 296, 64, 108], [43, 30, 92, 57], [266, 179, 66, 97], [890, 2, 108, 123], [43, 204, 100, 59], [988, 58, 36, 80], [360, 524, 77, 92], [980, 796, 44, 102], [701, 179, 113, 110], [51, 439, 102, 41], [46, 463, 105, 89], [40, 2, 108, 28], [358, 604, 128, 43], [217, 455, 182, 97], [537, 808, 133, 82], [202, 634, 71, 57], [924, 465, 100, 72], [555, 184, 151, 115], [138, 312, 61, 107], [170, 877, 61, 65], [225, 555, 102, 59], [966, 898, 58, 69], [304, 273, 187, 82], [696, 161, 82, 84], [189, 913, 102, 85], [174, 343, 163, 99]]"
0a5f3c32-be83-4e83-bb7f-db8397d22137,2811,rres_1,data/raw/gwhd2020\rres_1\0a5f3c32-be83-4e83-bb7f-db8397d22137.png,1024,1024,44,"[[816, 685, 127, 77], [734, 791, 63, 51], [506, 148, 82, 48], [259, 374, 77, 75], [50, 948, 118, 58], [352, 99, 95, 90], [334, 689, 97, 93], [579, 413, 76, 91], [307, 757, 70, 78], [571, 563, 66, 64], [7, 30, 96, 61], [175, 243, 118, 109], [789, 11, 54, 79], [811, 578, 76, 97], [238, 724, 73, 70], [641, 150, 93, 70], [622, 459, 102, 96], [351, 390, 102, 98], [28, 287, 74, 56], [4, 859, 49, 68], [78, 834, 68, 65], [22, 483, 62, 59], [270, 524, 71, 58], [138, 676, 68, 105], [826, 104, 54, 76], [614, 365, 73, 70], [276, 439, 70, 108], [812, 759, 96, 78], [160, 57, 74, 68], [7, 760, 67, 55], [784, 478, 103, 58], [70, 84, 97, 77], [302, 616, 113, 77], [239, 16, 51, 58], [672, 81, 62, 81], [35, 104, 43, 82], [360, 491, 77, 64], [493, 787, 49, 69], [292, 0, 58, 117], [584, 690, 82, 93], [723, 489, 114, 126], [784, 214, 72, 66], [395, 199, 88, 75], [220, 445, 82, 85]]"
f2565ca2-760a-496f-9ad4-d81de767174e,3994,ethz_1,data/raw/gwhd2020\ethz_1\f2565ca2-760a-496f-9ad4-d81de767174e.png,1024,1024,74,"[[461, 589, 72, 73], [213, 816, 94, 66], [688, 80, 98, 55], [214, 271, 87, 31], [361, 898, 90, 50], [243, 363, 54, 26], [317, 366, 86, 49], [31, 0, 100, 31], [15, 667, 91, 32], [324, 329, 71, 31], [988, 923, 35, 34], [0, 935, 67, 47], [135, 352, 76, 50], [461, 870, 72, 47], [832, 12, 105, 52], [307, 826, 134, 58], [477, 732, 134, 36], [756, 172, 98, 43], [679, 623, 87, 51], [223, 0, 110, 55], [166, 700, 64, 41], [804, 54, 68, 71], [758, 135, 101, 76], [973, 793, 51, 35], [528, 212, 86, 51], [846, 480, 72, 38], [618, 392, 112, 41], [909, 721, 82, 35], [451, 831, 61, 24], [938, 221, 70, 25], [711, 279, 56, 43], [99, 607, 100, 36], [223, 537, 71, 36], [652, 815, 70, 42], [824, 912, 91, 40], [290, 439, 101, 45], [866, 372, 80, 37], [368, 808, 106, 38], [656, 2, 63, 41], [0, 899, 67, 35], [27, 330, 89, 46], [416, 219, 110, 79], [729, 847, 74, 44], [420, 178, 100, 77], [447, 565, 77, 37], [9, 161, 102, 42], [11, 423, 98, 38], [233, 111, 114, 48], [447, 83, 80, 54], [950, 81, 50, 28], [0, 42, 56, 47], [970, 155, 54, 49], [580, 793, 69, 28], [169, 228, 83, 46], [811, 736, 81, 41], [210, 709, 85, 49], [678, 857, 62, 34], [794, 820, 83, 59], [169, 866, 98, 43], [655, 684, 98, 58], [437, 963, 101, 40], [308, 4, 85, 58], [986, 528, 38, 45], [419, 440, 102, 43], [259, 506, 107, 41], [337, 356, 75, 32], [72, 653, 78, 63], [229, 778, 83, 30], [566, 32, 96, 50], [806, 479, 44, 67], [110, 836, 78, 42], [218, 298, 84, 44], [181, 420, 110, 38], [926, 644, 70, 41]]"
e6878f94-f16b-4bed-856d-ce0415d3585e,4107,arvalis_1,data/raw/gwhd2020\arvalis_1\e6878f94-f16b-4bed-856d-ce0415d3585e.png,1024,1024,31,"[[691, 552, 89, 120], [663, 930, 74, 58], [147, 64, 76, 107], [82, 247, 82, 73], [2, 717, 86, 105], [982, 308, 42, 63], [624, 449, 67, 87], [0, 350, 120, 107], [295, 912, 144, 94], [716, 326, 187, 135], [756, 252, 84, 84], [236, 372, 166, 102], [538, 720, 95, 95], [245, 641, 70, 48], [205, 504, 102, 96], [771, 771, 88, 71], [315, 3, 58, 123], [416, 24, 83, 116], [634, 760, 77, 89], [911, 918, 113, 103], [468, 865, 112, 121], [245, 0, 50, 71], [783, 954, 55, 50], [676, 112, 88, 91], [863, 544, 78, 60], [841, 841, 106, 89], [584, 577, 100, 109], [401, 728, 101, 94], [488, 397, 144, 126], [762, 990, 139, 34], [836, 0, 62, 57]]"
f510ac10-8184-495a-b2ef-fe52fee0151c,4293,arvalis_1,data/raw/gwhd2020\arvalis_1\f510ac10-8184-495a-b2ef-fe52fee0151c.png,1024,1024,52,"[[48, 170, 69, 80], [1000, 750, 24, 71], [492, 884, 67, 66], [504, 243, 95, 79], [322, 243, 74, 51], [508, 348, 64, 58], [490, 411, 48, 63], [979, 223, 45, 106], [0, 751, 55, 103], [82, 488, 50, 54], [163, 38, 47, 52], [896, 913, 60, 51], [213, 40, 53, 56], [926, 885, 76, 78], [737, 165, 69, 77], [599, 1, 62, 40], [247, 434, 111, 65], [121, 9, 49, 57], [167, 176, 89, 107], [260, 176, 66, 71], [841, 782, 74, 41], [462, 352, 67, 80], [468, 508, 88, 64], [727, 335, 84, 62], [670, 356, 54, 50], [818, 273, 81, 85], [3, 911, 72, 47], [552, 721, 64, 62], [956, 825, 56, 54], [943, 383, 53, 53], [366, 703, 87, 63], [733, 462, 56, 58], [324, 769, 94, 65], [135, 408, 62, 45], [358, 295, 27, 25], [658, 934, 49, 57], [43, 359, 125, 75], [908, 279, 62, 64], [392, 0, 78, 20], [544, 0, 49, 56], [66, 274, 68, 67], [926, 459, 64, 55], [391, 885, 79, 82], [632, 211, 98, 61], [938, 501, 67, 44], [544, 893, 50, 41], [223, 328, 102, 71], [228, 894, 82, 77], [765, 548, 84, 57], [552, 407, 54, 67], [60, 24, 50, 82], [813, 18, 71, 76]]"
9d152716-b91c-485b-8065-7e2ca88ede4f,1602,usask_1,data/raw/gwhd2020\usask_1\9d152716-b91c-485b-8065-7e2ca88ede4f.png,1024,1024,27,"[[627, 96, 218, 84], [380, 165, 107, 96], [1, 313, 111, 89], [186, 486, 101, 127], [687, 410, 149, 87], [4, 192, 116, 69], [752, 847, 41, 53], [324, 892, 283, 98], [683, 541, 101, 87], [712, 861, 148, 120], [946, 872, 74, 47], [639, 692, 153, 99], [0, 49, 91, 74], [222, 74, 254, 106], [828, 371, 196, 146], [116, 363, 166, 97], [870, 0, 131, 226], [599, 431, 60, 132], [752, 764, 156, 51], [236, 11, 338, 85], [452, 947, 69, 77], [715, 84, 304, 174], [602, 0, 205, 45], [676, 151, 123, 62], [466, 839, 100, 59], [0, 390, 96, 65], [451, 835, 220, 100]]"
a57bf4b9-88f0-41d2-8cbe-f98d6135486b,4221,arvalis_1,data/raw/gwhd2020\arvalis_1\a57bf4b9-88f0-41d2-8cbe-f98d6135486b.png,1024,1024,34,"[[474, 21, 116, 68], [32, 131, 146, 78], [242, 754, 121, 95], [945, 57, 79, 84], [177, 84, 64, 111], [243, 54, 83, 67], [0, 805, 135, 70], [439, 0, 80, 43], [591, 696, 82, 111], [0, 361, 40, 66], [307, 61, 89, 59], [633, 847, 79, 130], [408, 697, 89, 108], [3, 417, 87, 67], [513, 310, 147, 85], [0, 478, 19, 53], [0, 703, 93, 82], [331, 876, 81, 107], [120, 689, 81, 89], [57, 152, 60, 75], [325, 134, 99, 75], [231, 0, 124, 52], [0, 78, 63, 64], [633, 846, 79, 130], [0, 545, 107, 87], [0, 257, 52, 101], [882, 475, 107, 100], [243, 124, 74, 79], [809, 3, 85, 81], [239, 846, 93, 54], [183, 806, 86, 94], [525, 401, 101, 107], [414, 525, 134, 68], [323, 793, 59, 64]]"
5817d0e3-059c-4714-9281-6464af8991f6,3944,arvalis_1,data/raw/gwhd2020\arvalis_1\5817d0e3-059c-4714-9281-6464af8991f6.png,1024,1024,51,"[[387, 546, 68, 85], [540, 715, 177, 79], [829, 84, 101, 154], [28, 979, 56, 44], [573, 230, 95, 50], [936, 438, 62, 93], [882, 340, 117, 78], [777, 361, 86, 64], [277, 677, 61, 94], [49, 835, 72, 86], [505, 0, 92, 25], [602, 863, 127, 74], [759, 490, 49, 47], [631, 424, 129, 95], [590, 363, 80, 55], [983, 902, 41, 52], [866, 490, 71, 86], [722, 92, 103, 62], [191, 919, 94, 104], [843, 945, 66, 54], [609, 803, 89, 52], [75, 921, 51, 64], [798, 453, 72, 55], [118, 277, 70, 72], [678, 336, 87, 71], [742, 837, 168, 75], [377, 768, 50, 45], [296, 281, 109, 88], [45, 458, 95, 110], [637, 321, 53, 51], [53, 689, 57, 45], [193, 238, 72, 63], [494, 668, 99, 73], [382, 820, 119, 109], [991, 806, 33, 47], [409, 237, 33, 38], [984, 977, 39, 45], [0, 286, 31, 49], [736, 254, 37, 65], [674, 903, 80, 56], [251, 172, 91, 73], [800, 527, 76, 56], [336, 917, 119, 93], [228, 496, 146, 152], [416, 367, 85, 124], [632, 743, 104, 50], [868, 0, 78, 53], [926, 168, 96, 80], [833, 882, 143, 76], [114, 915, 67, 88], [268, 872, 47, 50]]"
3ae31432-4417-462e-a330-7279423ec3b9,4641,rres_1,data/raw/gwhd2020\rres_1\3ae31432-4417-462e-a330-7279423ec3b9.png,1024,1024,44,"[[21, 19, 86, 83], [957, 665, 67, 67], [100, 636, 68, 113], [747, 805, 52, 60], [516, 622, 92, 85], [114, 822, 70, 82], [0, 100, 67, 97], [254, 541, 89, 78], [411, 28, 94, 68], [665, 470, 61, 46], [923, 378, 101, 93], [232, 768, 64, 73], [461, 882, 78, 70], [858, 799, 55, 67], [430, 825, 100, 65], [91, 287, 76, 70], [787, 761, 74, 61], [556, 813, 99, 81], [357, 655, 106, 64], [671, 394, 84, 90], [521, 45, 112, 61], [208, 749, 71, 48], [32, 567, 75, 75], [766, 533, 88, 88], [698, 882, 70, 73], [314, 181, 85, 65], [675, 5, 64, 94], [773, 230, 54, 77], [551, 743, 77, 63], [161, 891, 74, 65], [417, 710, 62, 85], [703, 70, 68, 67], [620, 45, 57, 85], [100, 9, 93, 66], [396, 87, 92, 59], [169, 211, 76, 55], [163, 831, 47, 44], [495, 978, 127, 46], [427, 212, 71, 65], [101, 147, 70, 79], [651, 520, 85, 92], [369, 311, 51, 65], [827, 331, 47, 60], [315, 306, 55, 79]]"
d0076f6b-945f-4fed-8b29-4b47470dd62a,2409,ethz_1,data/raw/gwhd2020\ethz_1\d0076f6b-945f-4fed-8b29-4b47470dd62a.png,1024,1024,66,"[[132, 45, 64, 61], [668, 391, 120, 93], [72, 707, 110, 45], [667, 339, 93, 77], [397, 347, 53, 43], [94, 499, 88, 55], [471, 72, 66, 63], [0, 703, 46, 38], [292, 27, 54, 41], [371, 779, 96, 29], [604, 453, 77, 49], [558, 903, 65, 84], [897, 362, 62, 33], [161, 903, 74, 31], [88, 890, 70, 54], [206, 245, 56, 56], [0, 255, 48, 45], [106, 546, 81, 39], [1, 985, 88, 39], [570, 372, 66, 70], [79, 600, 83, 66], [338, 461, 78, 41], [715, 324, 77, 42], [218, 339, 59, 85], [212, 172, 96, 73], [951, 225, 70, 46], [509, 0, 133, 29], [963, 285, 61, 60], [349, 544, 75, 88], [486, 905, 82, 41], [533, 433, 45, 45], [155, 0, 88, 54], [14, 558, 63, 42], [293, 174, 90, 86], [84, 323, 108, 68], [55, 68, 117, 46], [111, 677, 76, 69], [961, 149, 61, 42], [27, 649, 78, 56], [351, 939, 92, 45], [288, 408, 84, 48], [318, 922, 73, 96], [864, 122, 105, 29], [408, 36, 98, 45], [634, 809, 74, 66], [792, 364, 93, 34], [76, 371, 88, 48], [248, 307, 74, 60], [951, 387, 57, 36], [542, 748, 99, 52], [199, 932, 67, 53], [899, 466, 58, 52], [274, 458, 85, 47], [264, 880, 85, 48], [165, 970, 46, 54], [737, 820, 87, 49], [569, 722, 109, 34], [985, 841, 38, 30], [545, 543, 114, 60], [876, 701, 51, 59], [139, 148, 54, 29], [88, 423, 90, 34], [598, 600, 95, 38], [460, 946, 102, 34], [689, 215, 131, 53], [30, 317, 62, 49]]"
ebac820b-231b-481a-ba79-0bb5c10e850f,2671,rres_1,data/raw/gwhd2020\rres_1\ebac820b-231b-481a-ba79-0bb5c10e850f.png,1024,1024,42,"[[222, 767, 48, 54], [645, 564, 64, 88], [379, 905, 69, 64], [0, 644, 93, 78], [252, 157, 60, 58], [330, 234, 69, 63], [512, 640, 67, 62], [38, 203, 115, 44], [563, 0, 67, 81], [341, 571, 93, 55], [151, 824, 62, 53], [629, 16, 148, 175], [266, 281, 99, 130], [953, 316, 71, 128], [262, 759, 40, 40], [397, 599, 92, 62], [141, 0, 84, 78], [769, 133, 67, 157], [646, 271, 168, 117], [769, 658, 67, 71], [467, 917, 81, 58], [297, 547, 52, 55], [459, 52, 54, 61], [902, 525, 86, 92], [556, 98, 97, 66], [121, 589, 95, 103], [654, 692, 85, 63], [573, 153, 112, 104], [229, 456, 78, 74], [1, 508, 132, 62], [65, 802, 58, 91], [272, 0, 89, 32], [515, 0, 52, 70], [588, 531, 73, 132], [0, 0, 27, 64], [843, 508, 71, 60], [984, 815, 40, 58], [772, 484, 85, 106], [158, 983, 106, 41], [875, 957, 92, 67], [382, 479, 94, 88], [955, 993, 63, 30]]"
49e55be4-29b7-4019-8ad2-2372e6b679b3,3311,arvalis_1,data/raw/gwhd2020\arvalis_1\49e55be4-29b7-4019-8ad2-2372e6b679b3.png,1024,1024,33,"[[576, 885, 61, 75], [701, 890, 110, 125], [79, 864, 111, 71], [295, 874, 93, 150], [135, 449, 86, 82], [307, 241, 125, 101], [115, 398, 77, 55], [208, 964, 56, 52], [863, 878, 109, 74], [654, 712, 96, 65], [709, 787, 153, 69], [260, 0, 86, 63], [278, 343, 79, 56], [180, 813, 82, 40], [767, 94, 93, 78], [214, 462, 90, 95], [338, 730, 63, 51], [546, 964, 88, 60], [690, 534, 76, 131], [574, 208, 65, 56], [675, 792, 75, 55], [954, 357, 65, 82], [357, 530, 122, 126], [756, 37, 71, 61], [747, 245, 97, 79], [411, 381, 104, 118], [788, 464, 77, 105], [529, 387, 105, 102], [53, 447, 78, 72], [163, 245, 68, 45], [176, 718, 90, 52], [511, 492, 100, 135], [631, 896, 57, 66]]"
25264784-9947-4028-99ac-f8c62c57da68,2695,rres_1,data/raw/gwhd2020\rres_1\25264784-9947-4028-99ac-f8c62c57da68.png,1024,1024,58,"[[240, 547, 71, 67], [153, 939, 58, 63], [630, 287, 67, 59], [76, 289, 58, 65], [983, 779, 41, 71], [817, 746, 56, 65], [296, 65, 79, 78], [896, 61, 68, 71], [346, 941, 81, 76], [852, 753, 82, 126], [133, 853, 63, 81], [733, 400, 88, 100], [789, 127, 62, 103], [730, 540, 61, 67], [310, 111, 91, 73], [845, 690, 65, 67], [794, 692, 58, 67], [306, 371, 80, 59], [170, 282, 60, 82], [132, 98, 65, 71], [129, 267, 55, 88], [558, 169, 77, 56], [519, 108, 82, 74], [785, 842, 59, 58], [793, 29, 86, 54], [255, 194, 91, 99], [975, 26, 49, 105], [912, 884, 94, 69], [576, 559, 95, 90], [35, 922, 69, 66], [281, 1, 67, 70], [68, 522, 77, 59], [242, 953, 65, 58], [774, 224, 68, 74], [6, 479, 83, 49], [494, 390, 65, 71], [0, 417, 58, 63], [588, 314, 70, 68], [435, 1, 90, 37], [534, 493, 68, 70], [384, 756, 69, 89], [441, 426, 90, 95], [614, 741, 80, 73], [833, 167, 76, 90], [952, 719, 72, 49], [566, 653, 101, 83], [786, 52, 61, 67], [447, 351, 73, 61], [87, 232, 57, 61], [704, 394, 66, 62], [658, 897, 70, 70], [848, 375, 55, 83], [576, 33, 86, 80], [449, 853, 104, 89], [12, 260, 59, 61], [951, 304, 73, 86], [205, 821, 88, 70], [885, 320, 70, 100]]"
beca5970-7c48-404e-8b3e-744148a8ec5b,1791,arvalis_3,data/raw/gwhd2020\arvalis_3\beca5970-7c48-404e-8b3e-744148a8ec5b.png,1024,1024,48,"[[58, 823, 78, 49], [607, 751, 57, 111], [631, 172, 109, 151], [475, 951, 166, 71], [574, 869, 104, 50], [268, 0, 88, 242], [767, 0, 45, 41], [721, 169, 175, 154], [307, 706, 60, 78], [140, 311, 117, 51], [113, 705, 44, 77], [129, 498, 87, 71], [980, 465, 44, 59], [101, 904, 56, 96], [397, 586, 112, 64], [626, 687, 141, 54], [921, 899, 88, 68], [741, 451, 143, 68], [810, 898, 132, 91], [256, 257, 95, 102], [801, 963, 206, 59], [301, 412, 92, 74], [121, 796, 115, 98], [687, 881, 118, 77], [1, 750, 49, 102], [250, 606, 129, 43], [241, 79, 279, 141], [558, 683, 79, 72], [714, 182, 110, 70], [443, 640, 84, 50], [315, 867, 62, 67], [289, 473, 97, 139], [257, 394, 133, 67], [617, 912, 108, 64], [121, 23, 148, 141], [797, 171, 59, 203], [328, 303, 122, 107], [973, 84, 51, 55], [177, 976, 230, 48], [819, 494, 166, 199], [861, 0, 109, 66], [562, 547, 71, 69], [564, 481, 114, 96], [721, 740, 165, 150], [155, 765, 46, 72], [479, 181, 128, 65], [222, 1, 171, 137], [51, 323, 66, 163]]"
8dc79435-4d9b-4142-96d2-e81ecc2f2355,3681,arvalis_1,data/raw/gwhd2020\arvalis_1\8dc79435-4d9b-4142-96d2-e81ecc2f2355.png,1024,1024,41,"[[854, 152, 133, 102], [0, 442, 112, 129], [849, 838, 148, 83], [757, 952, 92, 66], [247, 428, 67, 92], [378, 751, 94, 84], [342, 952, 69, 72], [649, 512, 82, 67], [534, 645, 91, 90], [468, 877, 88, 98], [41, 729, 90, 47], [810, 676, 67, 60], [851, 387, 60, 177], [927, 297, 91, 83], [428, 636, 89, 117], [65, 355, 79, 54], [972, 905, 50, 104], [640, 316, 109, 77], [243, 312, 108, 64], [709, 422, 101, 75], [275, 487, 122, 78], [779, 780, 74, 67], [137, 924, 83, 72], [640, 938, 61, 86], [354, 356, 101, 64], [361, 223, 115, 52], [879, 513, 61, 105], [291, 803, 113, 100], [101, 93, 97, 109], [329, 414, 130, 68], [708, 845, 85, 105], [451, 969, 52, 55], [428, 268, 95, 84], [566, 367, 62, 62], [41, 793, 71, 70], [3, 695, 99, 109], [86, 773, 161, 81], [0, 224, 47, 53], [126, 871, 131, 54], [519, 135, 85, 113], [0, 591, 115, 77]]"
e76b9067-f6f5-4a0b-bbc3-3d5c998047fe,4168,ethz_1,data/raw/gwhd2020\ethz_1\e76b9067-f6f5-4a0b-bbc3-3d5c998047fe.png,1024,1024,50,"[[380, 308, 95, 55], [490, 263, 108, 104], [0, 539, 31, 82], [753, 297, 68, 90], [427, 588, 91, 65], [868, 679, 102, 71], [356, 742, 63, 26], [673, 659, 71, 49], [883, 633, 42, 64], [86, 659, 62, 60], [648, 980, 38, 38], [446, 533, 74, 86], [81, 903, 76, 45], [434, 738, 69, 57], [546, 204, 53, 74], [350, 532, 93, 101], [541, 1, 36, 72], [154, 117, 99, 127], [738, 879, 89, 114], [686, 196, 104, 87], [752, 651, 37, 56], [827, 501, 42, 86], [618, 647, 83, 64], [995, 917, 29, 66], [337, 656, 56, 49], [314, 502, 38, 101], [140, 294, 78, 55], [958, 0, 44, 51], [522, 946, 47, 50], [366, 781, 56, 33], [151, 875, 63, 28], [92, 0, 48, 54], [215, 614, 74, 76], [763, 1, 52, 37], [835, 655, 33, 67], [0, 606, 42, 52], [223, 984, 73, 40], [86, 318, 57, 27], [877, 4, 37, 83], [449, 669, 71, 72], [606, 562, 58, 82], [604, 679, 55, 47], [125, 720, 105, 40], [735, 543, 67, 39], [866, 105, 33, 97], [714, 140, 94, 100], [263, 69, 60, 56], [348, 622, 72, 67], [598, 727, 32, 68], [812, 632, 78, 50]]"
4ad05bb1-3941-46ce-96be-3670f09e27e8,3400,arvalis_1,data/raw/gwhd2020\arvalis_1\4ad05bb1-3941-46ce-96be-3670f09e27e8.png,1024,1024,41,"[[943, 761, 73, 89], [97, 115, 57, 112], [90, 814, 49, 61], [838, 485, 68, 55], [617, 20, 31, 47], [992, 482, 32, 49], [171, 212, 59, 104], [882, 96, 74, 57], [709, 72, 75, 51], [494, 380, 91, 90], [721, 848, 92, 92], [445, 736, 58, 55], [745, 309, 55, 58], [452, 809, 41, 30], [879, 803, 64, 71], [705, 273, 51, 49], [510, 846, 62, 59], [719, 439, 47, 44], [986, 946, 38, 78], [198, 0, 78, 38], [697, 173, 42, 34], [627, 646, 76, 111], [558, 698, 69, 87], [817, 935, 79, 56], [928, 414, 61, 43], [832, 155, 60, 69], [217, 153, 89, 133], [829, 438, 69, 45], [547, 901, 40, 75], [422, 0, 59, 77], [0, 40, 33, 87], [905, 202, 112, 137], [516, 701, 54, 83], [619, 988, 40, 36], [638, 410, 72, 79], [933, 7, 91, 82], [740, 954, 75, 56], [477, 893, 58, 118], [1002, 622, 22, 61], [635, 465, 85, 66], [616, 314, 63, 75]]"
91fa9573-f74d-4df7-93e9-e955835b8dc2,3652,arvalis_1,data/raw/gwhd2020\arvalis_1\91fa9573-f74d-4df7-93e9-e955835b8dc2.png,1024,1024,35,"[[28, 1, 40, 27], [834, 750, 59, 41], [335, 61, 59, 92], [300, 439, 67, 73], [403, 479, 101, 67], [586, 909, 93, 63], [748, 657, 61, 57], [894, 451, 74, 55], [148, 183, 102, 135], [355, 46, 69, 50], [59, 916, 86, 84], [372, 267, 65, 72], [742, 595, 44, 42], [888, 967, 76, 57], [643, 705, 71, 64], [656, 963, 73, 61], [470, 187, 69, 76], [304, 855, 66, 65], [665, 589, 56, 53], [348, 685, 90, 64], [574, 764, 85, 132], [546, 237, 92, 73], [766, 819, 69, 66], [471, 0, 94, 108], [935, 869, 69, 61], [410, 346, 77, 71], [128, 604, 132, 115], [506, 509, 86, 80], [999, 934, 25, 77], [808, 311, 85, 86], [727, 925, 89, 66], [95, 817, 90, 95], [75, 195, 60, 73], [884, 609, 120, 105], [192, 400, 74, 73]]"
8dd657c1-2233-43cb-9222-0e39e27e3b9f,418,arvalis_3,data/raw/gwhd2020\arvalis_3\8dd657c1-2233-43cb-9222-0e39e27e3b9f.png,1024,1024,45,"[[927, 982, 97, 42], [0, 872, 89, 72], [951, 151, 73, 49], [966, 200, 58, 51], [519, 155, 96, 56], [276, 268, 102, 77], [652, 870, 144, 100], [901, 399, 105, 56], [153, 335, 95, 79], [747, 680, 133, 80], [652, 391, 128, 72], [744, 929, 182, 94], [332, 647, 95, 85], [442, 360, 75, 72], [798, 808, 169, 152], [327, 223, 94, 81], [932, 100, 89, 44], [931, 670, 93, 77], [215, 47, 105, 97], [737, 145, 95, 67], [915, 581, 109, 79], [801, 286, 164, 87], [564, 838, 85, 92], [619, 112, 108, 77], [573, 706, 131, 77], [491, 204, 123, 75], [832, 509, 122, 97], [271, 803, 115, 145], [593, 220, 208, 87], [407, 128, 79, 84], [281, 343, 95, 74], [468, 875, 97, 77], [678, 599, 146, 71], [447, 748, 90, 77], [391, 837, 87, 64], [337, 517, 77, 76], [734, 38, 113, 66], [0, 591, 60, 83], [819, 48, 115, 77], [665, 337, 131, 75], [5, 138, 89, 110], [358, 742, 90, 82], [537, 0, 126, 35], [482, 833, 75, 56], [624, 533, 149, 67]]"
161b66c8-f385-4037-aa2d-08e5dec138ed,3784,arvalis_1,data/raw/gwhd2020\arvalis_1\161b66c8-f385-4037-aa2d-08e5dec138ed.png,1024,1024,23,"[[964, 485, 60, 112], [626, 202, 109, 136], [304, 414, 75, 62], [67, 827, 98, 189], [174, 483, 126, 111], [566, 679, 113, 92], [391, 556, 105, 151], [442, 416, 181, 105], [728, 958, 154, 66], [82, 585, 95, 153], [669, 0, 88, 96], [371, 965, 45, 59], [24, 349, 127, 137], [194, 334, 37, 37], [232, 630, 95, 92], [437, 216, 69, 151], [862, 0, 82, 59], [412, 949, 93, 75], [124, 162, 81, 103], [763, 510, 85, 78], [135, 819, 63, 101], [749, 402, 91, 79], [709, 643, 81, 86]]"
9d9f3d81-3eb6-413f-a29a-8be646e67dd2,3611,arvalis_1,data/raw/gwhd2020\arvalis_1\9d9f3d81-3eb6-413f-a29a-8be646e67dd2.png,1024,1024,41,"[[299, 860, 89, 69], [76, 697, 52, 112], [736, 376, 99, 51], [819, 958, 70, 66], [768, 663, 80, 73], [736, 433, 102, 67], [574, 979, 72, 45], [392, 598, 100, 100], [190, 876, 72, 94], [817, 700, 79, 85], [781, 858, 67, 75], [444, 96, 103, 101], [0, 809, 41, 122], [132, 287, 137, 90], [525, 677, 136, 91], [954, 770, 70, 95], [43, 244, 89, 59], [623, 180, 108, 91], [437, 222, 88, 92], [817, 584, 86, 75], [291, 54, 82, 107], [913, 98, 111, 95], [610, 768, 97, 78], [50, 80, 80, 83], [911, 602, 71, 83], [167, 33, 87, 85], [724, 277, 102, 89], [411, 911, 98, 85], [275, 429, 93, 77], [698, 519, 79, 77], [635, 709, 107, 70], [896, 421, 94, 69], [739, 0, 103, 57], [531, 393, 104, 81], [954, 679, 70, 91], [38, 323, 123, 66], [175, 565, 90, 86], [376, 106, 61, 51], [966, 258, 58, 65], [287, 693, 77, 57], [134, 665, 92, 93]]"
b5866ec7-7450-4881-8612-237336e1a4bc,3622,arvalis_1,data/raw/gwhd2020\arvalis_1\b5866ec7-7450-4881-8612-237336e1a4bc.png,1024,1024,31,"[[451, 25, 96, 69], [929, 179, 95, 79], [356, 188, 112, 83], [128, 689, 139, 102], [68, 650, 45, 57], [563, 407, 83, 73], [618, 844, 59, 65], [198, 202, 97, 79], [216, 0, 109, 64], [693, 891, 96, 93], [872, 431, 144, 90], [753, 114, 108, 82], [549, 292, 143, 111], [925, 835, 77, 135], [433, 253, 69, 73], [525, 123, 136, 99], [580, 0, 105, 57], [488, 590, 73, 69], [0, 406, 65, 82], [682, 212, 114, 79], [52, 760, 93, 103], [374, 419, 92, 71], [750, 705, 153, 100], [328, 933, 97, 91], [515, 201, 116, 73], [763, 815, 107, 78], [360, 102, 94, 75], [748, 563, 102, 79], [0, 844, 74, 97], [2, 267, 108, 79], [474, 909, 140, 115]]"
